Raman shift [cm-1],Al 1x10-2 M,,,,,,AuAgBC 1x10-15 M,,,,,
,S1,S2,S3,Mean,SD,CV,S1,S2,S3,Mean,SD,CV
997.78329,56.03932,194.28611,182.96389,144.42977,62.67217536,43.39283747,16.19288,494.45818,15.45419,175.3684167,225.630737,128.6609877
998.80043,50.99456,172.62132,183.12795,135.58128,59.96544447,44.22841005,41.65682,500.13794,17.30685,186.3672033,222.0920029,119.1690378
999.81739,49.07244,169.68149,180.2142,132.98938,59.49382987,44.73577505,61.1662,495.60166,20.85923,192.5423633,214.926136,111.6253755
1000.83417,51.22182,190.92675,201.02832,147.72563,68.36299895,46.2770062,71.10586,478.88859,24.57433,191.5229267,204.0842378,106.5586462
1001.85077,57.76616,218.44342,190.17965,155.46308,70.03915961,45.05195678,89.42385,446.70365,27.27634,187.80128,184.8213663,98.41326229
1002.86719,68.50015,230.39585,164.36596,154.42065,66.46671479,43.04263374,96.01949,401.80019,28.93045,175.5833767,162.2873374,92.42750677
1003.88343,82.87366,227.72879,146.1057,152.23605,59.29552015,38.94972324,93.09274,351.58512,30.35468,158.34418,139.021729,87.79718271
1004.89949,99.97716,232.56946,137.09116,156.54593,55.85126357,35.67723771,104.78516,298.60838,32.10103,145.1648567,112.4853526,77.48800584
1005.91537,118.34142,262.25888,167.57697,182.72576,59.72254251,32.68424907,111.37112,241.48229,33.61679,128.8234,85.75334038,66.5665868
1006.93108,135.82241,308.59007,222.82415,222.41221,70.53270332,31.71260396,113.80437,181.92928,33.62412,109.7859233,60.61196832,55.20923492
1007.9466,149.79302,343.17049,230.68566,241.21639,79.29642145,32.8735628,110.79385,128.16474,31.43435,90.13098,42.10627613,46.7167628
1008.96194,157.60996,346.96116,235.03661,246.53591,77.72877914,31.52838024,95.59452,88.55723,27.98229,70.71134667,30.35028913,42.9213847
1009.97711,157.1358,332.05837,217.43247,235.54221,72.55089467,30.8016532,86.40194,59.63221,25.56935,57.20116667,24.89422263,43.52048057
1010.99209,147.14673,324.77835,239.05876,236.99461,72.53249218,30.60512312,81.60637,31.54864,26.45827,46.53776,24.88417867,53.47094203
1012.0069,127.64738,332.19051,262.99767,240.94519,84.94785469,35.25609068,74.27134,7.44218,31.5494,37.75430667,27.63343152,73.19279299
1013.02152,100.22759,339.13396,272.56708,237.30954,100.6690413,42.42098372,61.05648,-0.54863,40.11303,33.54029333,25.57600497,76.25456555
1014.03597,68.45894,331.21108,279.85516,226.50839,113.7074606,50.20010986,46.00079,6.39592,50.3736,34.25677,19.78131423,57.74424801
1015.05024,38.11759,305.76541,289.02017,210.96772,122.414534,58.02524387,32.00032,15.77591,60.34724,36.04115667,18.41914104,51.10585438
1016.06433,16.95046,268.13529,266.13379,183.73985,117.9407369,64.18898072,16.92287,21.58085,68.65543,35.71971667,23.36657305,65.41645687
1017.07824,13.78077,229.5683,217.97783,153.77563,99.10434255,64.44736565,17.69705,23.26568,75.03075,38.66449333,25.81512319,66.7670024
1018.09197,36.96141,200.8644,203.79907,147.20829,77.96552458,52.96272688,24.89865,20.45269,80.32723,41.89285667,27.23774869,65.01764466
1019.10552,92.47974,179.48163,208.89721,160.28619,49.42742438,30.83698252,19.6188,18.27135,86.27977,41.38997333,31.7466459,76.70129586
1020.1189,182.23365,150.78395,212.56014,181.85925,25.22141347,13.86864483,16.59815,23.85318,95.08847,45.17993333,35.41473694,78.38598761
1021.13209,303.07427,107.57556,160.12094,190.25692,82.60778624,43.41907051,19.93856,35.28513,108.53697,54.58688667,38.65952165,70.82199409
1022.14511,447.12284,61.0825,129.10691,212.43742,168.2552942,79.20228658,31.40873,43.78695,126.88919,67.36162333,42.39460247,62.93583849
1023.15794,603.46138,29.78793,108.39864,247.21598,253.9396226,102.7197443,45.27259,46.41629,148.43597,80.04161667,48.3643649,60.42402305
1024.1706,760.68782,20.55418,106.5819,295.9413,330.4967857,111.6764661,52.62528,47.30871,170.12781,90.0206,56.68592006,62.9699425
1025.18308,909.48796,19.84608,120.77637,350.0368,397.731843,113.6257225,65.03023,47.5532,188.86677,100.4834,62.90244677,62.59983914
1026.19538,1044.44728,8.13308,107.30889,386.62975,466.9060487,120.7630941,67.60612,46.6913,202.6751,105.6575067,69.13111931,65.42944415
1027.20751,1164.57274,-13.52026,97.89614,416.31621,531.0488259,127.5590076,59.98704,47.16169,210.98327,106.044,74.38776867,70.14802221
1028.21945,1272.37443,-20.83162,163.40113,471.64798,571.1728065,121.1015059,67.58622,46.20651,213.82978,109.2075033,74.49223038,68.21164124
1029.23122,1371.91744,9.6024,229.17788,536.89924,597.2129121,111.2337041,77.14874,37.64647,210.93702,108.57741,74.15400485,68.29597874
1030.2428,1466.7117,83.83224,377.96891,642.83762,594.813962,92.52942632,79.80747,24.14736,201.8993,101.9513767,74.23701905,72.81610261
1031.25421,1558.28333,192.95207,567.65524,772.96355,575.9895763,74.5170424,82.05854,14.03437,187.30053,94.46448,71.27749089,75.45427751
1032.26544,1645.78189,324.54978,766.97894,912.43687,549.1096303,60.18056135,77.76744,10.87167,169.35797,85.99902667,64.96304635,75.53928093
1033.27649,1726.42261,476.51872,998.10629,1067.01587,512.5923212,48.03980293,70.80588,12.41609,151.17652,78.13283,56.8851321,72.80567221
1034.28737,1796.33542,656.31628,1269.41561,1240.6891,465.8539249,37.54799852,67.00453,12.20323,135.05423,71.42066333,50.25082902,70.3589503
1035.29806,1851.54081,860.61043,1577.89622,1430.01582,417.8414484,29.21935846,70.87035,6.44794,121.23694,66.18507667,46.97937469,70.98182409
1036.30858,1888.97262,1066.95266,1809.62605,1588.51711,370.2216239,23.30611496,75.77687,5.47195,108.23094,63.15992,42.88933882,67.90594228
1037.31892,1907.44251,1251.34324,2003.88867,1720.89147,334.3472476,19.42872363,69.02045,19.73426,94.31909,61.0246,30.96960262,50.74937422
1038.32908,1908.20222,1402.53983,2199.54875,1836.7636,329.2753781,17.9269329,65.17882,37.6564,78.92367,60.58629667,17.15741523,28.31897009
1039.33906,1894.68093,1521.08746,2336.74874,1917.50571,333.3832218,17.38629617,67.52901,45.63556,62.98202,58.71553,9.433380126,16.06624368
1040.34887,1871.26206,1615.8117,2372.81648,1953.29675,314.4427098,16.09805114,67.71789,49.56255,48.39096,55.2238,8.847593627,16.02134157
1041.35849,1841.43519,1694.52674,2407.02539,1980.99577,307.1605974,15.50536362,71.61901,54.74846,36.94559,54.43768667,14.15707005,26.00600966
1042.36794,1806.01829,1750.29008,2422.83206,1993.04681,304.7544686,15.29088364,73.12425,58.41266,29.49206,53.67632333,18.12487544,33.76698387
1043.37721,1762.22425,1764.54979,2368.6169,1965.13031,285.3096812,14.51861384,70.85059,64.66593,25.91366,53.81006,19.88666814,36.9571566
1044.38631,1704.09486,1726.78906,2210.12801,1880.33731,233.3812132,12.41166742,71.30128,74.20543,25.64902,57.05191,22.23682602,38.97647952
1045.39522,1624.31935,1643.36265,2025.08143,1764.25448,184.596292,10.46313296,69.57241,75.11057,27.90157,57.52818333,21.0708324,36.62697339
1046.40396,1516.85098,1526.65619,1811.26701,1618.25806,136.5366291,8.437259326,70.20809,64.72692,31.42991,55.45497333,17.13502373,30.89898471
1047.41252,1379.30875,1383.32031,1579.96003,1447.5297,93.65670662,6.470106045,78.93545,54.70686,34.54991,56.06407333,18.14571687,32.36603371
1048.4209,1214.26891,1212.87539,1333.13709,1253.42713,56.36632427,4.496976563,83.68614,48.3877,35.73562,55.93648667,20.29041197,36.27401931
1049.42911,1029.16198,1013.9662,1042.57277,1028.56698,11.68615927,1.136159287,75.23835,41.10963,34.43272,50.26023333,17.87129945,35.55753379
1050.43713,835.00846,797.05132,760.26338,797.44105,30.51579553,3.826714906,62.72429,34.28217,31.32741,42.77795667,14.15567758,33.09105597
1051.44498,644.38805,590.11858,484.44951,572.98538,66.40905586,11.59000878,57.16551,28.62684,27.72836,37.84023667,13.66995388,36.12544499
1052.45266,469.12448,421.15749,288.30299,392.86165,76.4835215,19.46830939,55.56564,22.53837,24.63604,34.24668333,15.09908363,44.08918518
1053.46015,318.32429,297.13121,123.53825,246.33125,87.2577687,35.42293911,50.78803,21.44832,22.45987,31.56540667,13.59871916,43.08108337
1054.46747,197.3478,207.29444,58.11884,154.25369,68.0987833,44.14726371,43.91212,29.7062,21.54808,31.72213333,9.240691233,29.13010653
1055.47461,107.84582,139.88881,5.71692,84.48385,57.2122379,67.7197333,34.0871,43.88249,22.72244,33.56401,8.646469274,25.76113305
1056.48157,48.47279,90.49621,-53.4589,28.50337,60.44199327,212.0520951,23.80501,63.73976,27.17213,38.23896667,18.08410388,47.29234458
1057.48835,15.72924,60.0419,-60.17392,5.19907,49.63952828,954.7770713,30.4111,93.87044,36.03819,53.43991,28.68085136,53.66934818
1058.49496,4.64299,47.97923,-43.12525,3.16566,37.20791542,1175.360443,46.4893,133.49107,50.47206,76.81747667,40.10725396,52.21110573
1059.50139,9.35088,48.71064,-22.82039,11.74704,29.25153286,249.0119457,67.19675,180.54861,72.35587,106.70041,52.26102188,48.97921375
1060.50764,23.7705,55.48439,-47.15436,10.70018,42.90923183,401.0141122,95.98602,240.55037,104.884,147.14013,66.15082874,44.95770715
1061.51372,42.37698,64.09531,-49.14647,19.10861,49.07129563,256.8020156,123.18771,312.09635,152.13147,195.8051767,83.07491823,42.42733499
1062.51962,60.85454,74.14682,-19.74948,38.41729,41.48655458,107.9892793,175.48821,381.10092,217.79865,258.12926,88.65312631,34.34447002
1063.52534,76.38628,92.42739,-4.53924,54.75814,42.43790802,77.50063829,254.54103,445.60279,304.19216,334.77866,80.94359979,24.17824356
1064.53088,87.57774,129.49986,3.86763,73.64841,52.22632784,70.9130419,339.9551,513.62461,412.13266,421.9041233,71.23616028,16.88444278
1065.53625,94.20747,184.85665,61.40318,113.4891,52.21127436,46.00554094,444.29741,580.08811,541.47271,521.9527433,57.12880403,10.9452062
1066.54144,96.98541,241.5706,95.38041,144.64547,68.53954645,47.38450948,574.31089,640.8619,691.52718,635.5666567,47.99961362,7.552254845
1067.54645,97.32398,282.23499,96.87492,158.8113,87.27392307,54.95447935,721.8365,703.62723,861.06851,762.1774133,70.32060451,9.226277673
1068.55129,96.99563,305.02413,97.82591,166.61522,97.87046345,58.74041006,882.67516,765.34926,1047.83747,898.62063,115.8751935,12.89478448
1069.55595,97.64099,321.79433,132.63049,184.02194,98.46146641,53.5052866,1062.86375,813.46249,1247.77166,1041.365967,177.9564175,17.08874912
1070.56043,100.30478,344.40498,130.79156,191.83377,108.5996954,56.61135441,1255.57594,848.94276,1454.59954,1186.372747,252.0540223,21.24576977
1071.56474,105.22995,371.26938,186.30595,220.93509,111.3362108,50.39317693,1445.92433,878.91062,1660.42451,1328.41982,329.693264,24.81845415
1072.56887,111.98938,386.51839,217.0161,238.50796,113.1016335,47.42048589,1619.12804,902.06014,1857.14212,1459.443433,405.9308458,27.8140856
1073.57282,119.84829,378.06032,200.66893,232.85918,107.844092,46.31300856,1779.69652,916.74386,2037.6695,1578.036627,479.3179926,30.3743262
1074.5766,128.1277,354.82719,214.81711,232.59067,93.39910485,40.15599802,1927.18887,920.33176,2196.15639,1681.225673,549.1238732,32.66211562
1075.5802,136.36125,337.94691,210.15582,228.15466,83.2752995,36.49949534,2039.15202,906.77613,2327.39789,1757.775347,613.1455349,34.88190548
1076.58362,144.24756,335.86732,247.60738,242.57409,78.30935933,32.28265613,2117.5952,880.53362,2426.24069,1808.12317,667.8983404,36.93876343
1077.58687,151.6168,335.47887,254.24106,247.11224,75.23044692,30.44383675,2160.5027,849.41261,2487.58414,1832.499817,707.8563456,38.62790813
1078.58994,158.55495,318.97511,291.59606,256.37537,70.06677534,27.32976079,2161.07931,809.51487,2507.26438,1825.952853,732.493757,40.11569936
1079.59283,165.51909,285.13737,273.09919,241.25188,53.7762118,22.29048404,2118.26833,761.167,2483.50852,1787.64795,740.9891833,41.4505095
1080.59555,173.14646,249.7392,239.06295,220.64954,33.87134776,15.35074479,2037.63743,714.83741,2417.90375,1723.45953,729.9038997,42.35109018
1081.59809,181.72562,227.06455,255.96199,221.58405,30.55363089,13.78873203,1930.69818,669.90212,2315.10611,1638.568803,702.6989501,42.88492181
1082.60045,190.68095,218.89936,275.35835,228.31289,35.20441621,15.41937304,1784.24165,617.42244,2181.67806,1527.780717,663.8539342,43.45217392
1083.60264,198.50932,219.95813,299.69989,239.38911,43.53584882,18.18622778,1607.83062,562.43825,2024.92007,1398.396313,615.1478495,43.98952168
1084.60466,203.30123,223.28003,299.66255,242.08127,41.52502031,17.15333876,1419.27778,517.56691,1852.12283,1262.989173,555.9253381,44.01663528
1085.60649,203.54452,221.63199,301.14536,242.10729,42.39425609,17.5105244,1218.01714,480.75593,1670.2642,1123.012423,490.2393315,43.65395443
1086.60815,198.72705,213.16952,322.74215,244.87957,55.37196564,22.61191721,1022.51569,439.10698,1485.96934,982.53067,428.3139826,43.59293768
1087.60963,189.45018,205.08,335.35215,243.29411,65.4068542,26.88386258,833.37044,389.77885,1305.46064,842.8699767,373.8858703,44.35866512
1088.61094,177.1133,205.43998,351.62346,244.72558,76.46771764,31.24631174,650.85621,341.97675,1134.35258,709.0618467,326.0938373,45.98947734
1089.61207,163.44016,211.12935,361.11863,245.22938,84.22708753,34.34624657,487.18113,303.04392,977.27353,589.1661933,284.5430332,48.29588602
1090.61303,150.08238,209.61061,355.30805,238.33368,86.20964745,36.17182743,345.64378,274.40538,837.45377,485.83431,250.3276665,51.52531662
1091.61381,138.34428,195.40166,306.96095,213.56896,70.02586919,32.78841138,229.46525,252.50552,716.58466,399.5184767,224.396876,56.16683311
1092.61441,128.95085,178.25875,292.24598,199.81853,68.38587987,34.22399307,134.53663,228.37944,615.03286,325.9829767,207.9487029,63.79127677
1093.61484,121.85098,170.56624,300.70365,197.70696,75.49628365,38.18595139,66.48442,199.10324,532.15849,265.9153833,195.8927968,73.66734271
1094.61509,116.1682,169.81966,273.90028,186.62938,65.48168843,35.08648447,20.35079,173.4921,466.5252,220.1226967,185.1102562,84.09412525
1095.61517,110.41733,157.56517,298.8643,188.94893,80.06984691,42.37644897,-14.19256,154.68963,415.98198,185.4930167,176.9635936,95.40175516
1096.61507,102.98209,120.27256,248.73168,157.32878,65.01593723,41.32488489,-29.22461,135.84879,377.64915,161.4244433,167.0871024,103.5079316
1097.6148,92.67948,69.26479,205.17323,122.3725,59.32415244,48.47833658,-31.24023,116.22082,347.87233,144.2843067,156.0389967,108.1468944
1098.61435,79.15829,30.12764,181.81285,97.03293,63.20193937,65.13452636,-34.44743,98.62841,322.39401,128.85833,147.239803,114.2648698
1099.61372,62.99944,14.6633,165.94825,81.20366,63.08898126,77.69228783,-29.2211,84.30971,297.05819,117.3822667,135.2402536,115.2135305
1100.61292,45.62958,11.94979,143.14479,66.90805,55.63339571,83.1490317,-16.14442,81.57395,268.96806,111.4658633,118.3002576,106.1313788
1101.61194,29.21586,3.02965,87.81203,40.01918,35.4452327,88.57061214,-6.56645,91.23023,237.5678,107.4105267,100.3219302,93.40046388
1102.61079,16.49538,-17.60206,69.69509,22.8628,35.92219518,157.1207165,-2.43633,97.73849,204.99356,100.0985733,84.69934007,84.61593132
1103.60946,10.33717,-30.7699,20.72418,0.09715,22.23441141,22886.68184,-5.75814,101.74553,175.18684,90.39141,74.3054887,82.20414828
1104.60795,13.01452,-9.61508,26.21549,9.87164,14.79562305,149.8800913,0.49179,118.51464,151.87558,90.29400333,64.94390512,71.92493712
1105.60628,25.50721,49.3999,60.76091,45.22267,14.69223736,32.48865527,8.59732,138.64697,136.57687,94.60705333,60.82393717,64.29112315
1106.60442,47.24445,123.76211,96.14834,89.05163,31.63869474,35.5284847,10.34969,147.69862,128.05272,95.36701,60.6489839,63.59535011
1107.60239,76.42043,190.92587,116.82405,128.05678,47.41662628,37.02781397,17.73539,160.40927,123.4624,100.5356867,60.46037075,60.13821833
1108.60019,110.63768,244.0647,119.21587,157.97275,60.97684931,38.59959981,22.57652,187.53911,120.12796,110.0811967,67.71935772,61.51764313
1109.59781,147.47072,287.40903,140.15227,191.67734,67.75843013,35.35025587,27.97531,210.37968,116.66751,118.3408333,74.4756719,62.9331988
1110.59525,184.68928,329.07112,139.00862,217.58967,81.00520719,37.22842504,29.206,212.98257,112.99175,118.39344,75.12363415,63.45253094
1111.59252,220.19914,376.49741,147.93797,248.21151,95.38823798,38.43022347,26.20489,204.31918,109.54322,113.3557633,72.76481151,64.19154119
1112.58962,251.97518,430.02038,183.91632,288.63729,103.76218,35.94898636,27.4545,201.03226,106.63813,111.7082967,70.95345721,63.51673002
1113.58653,278.19448,479.56275,190.43723,316.06482,121.0344677,38.29419159,23.50545,206.34852,104.53358,111.4625167,74.80599211,67.11313754
1114.58328,297.50698,512.77521,184.81391,331.6987,136.0550351,41.01765702,16.21234,209.66003,104.01349,109.9619533,79.08662067,71.92180411
1115.57985,309.1728,527.21103,153.9499,330.11124,153.1007982,46.37854748,7.88966,200.45795,106.55868,104.9687633,78.62371336,74.90200977
1116.57624,312.88954,529.76549,176.99041,339.88181,145.279045,42.74398945,1.20173,179.36832,113.47793,98.01599333,73.55332334,75.0421649
1117.57246,308.46531,524.39677,213.40353,348.7552,130.1195744,37.30971592,5.29205,155.61584,124.66131,95.18973333,64.81121731,68.08635242
1118.56851,295.68403,505.20049,197.72806,332.87086,128.2496759,38.52835778,8.96227,132.57259,138.30766,93.28084,59.66818634,63.96617606
1119.56438,274.55349,464.25711,182.80731,307.20597,117.1982247,38.14972239,0.92017,106.87033,152.05482,86.61510667,63.34101442,73.12929217
1120.56007,245.75809,406.01697,152.96447,268.24651,104.5249212,38.96599481,-6.79333,85.11992,164.54637,80.95765333,70.01103031,86.47858161
1121.55559,210.94113,347.09248,138.50991,232.18117,86.46782333,37.2415314,-10.44883,77.27817,176.24139,81.02357667,76.2619635,94.12317579
1122.55094,172.59013,298.01106,117.06744,195.88954,75.68485274,38.63649521,-10.72913,78.35848,189.24328,85.62421,81.79989533,95.5336059
1123.54611,133.62197,255.08437,145.24051,177.98228,54.72535332,30.74764146,-5.66322,80.34156,206.71759,93.79864333,87.22469808,92.99142821
1124.54111,96.95644,212.58122,150.79165,153.4431,47.2408375,30.78720222,-8.25252,83.58999,232.20753,102.515,99.07531113,96.644697
1125.53593,65.26325,171.45031,167.0268,134.58012,49.04768571,36.444971,-4.72396,89.15996,268.72028,117.71876,113.4449702,96.36949131
1126.53058,40.82907,137.84926,197.98863,125.55565,64.74633271,51.56783682,15.64979,102.56637,317.78401,145.33339,126.9987801,87.38444765
1127.52505,25.3826,120.8154,215.84422,120.68074,77.75568907,64.43090179,37.23316,132.88493,379.02563,183.0479067,143.9739937,78.65372315
